;AAL;ACB;AMD;BA;GD;GOOG;LMT;MU;NOC;NRT;RTN;USO;ZN;^GSPC;Words
184;1,51931;3,96536;2,41005;1,17621;0,97589;1,09016;0,9535;2,22473;1,20871;1,65207;0,99117;1,2199;6,20235;0,63853;itï¿½s
185;1,84878;3,71453;2,3645;1,35593;1,0627;1,10242;0,97686;2,18211;1,25532;1,34807;1,09406;1,44183;4,14832;0,63428;obama
186;1,75598;3,09479;2,43478;1,3543;1,03542;1,14926;0,8753;2,12146;1,18779;1,45484;1,05443;1,34048;4,50279;0,5521;best
187;1,63655;4,27467;2,47168;1,41817;0,92012;0,93257;0,83884;2,39942;1,069;1,64358;1,05281;1,19609;5,42664;0,55962;got
188;1,65635;3,83866;3,15074;1,42066;0,96561;0,99215;0,88138;2,25901;1,04599;1,73259;0,92191;1,3037;5,04631;0,60878;senate
189;1,54013;3,36766;2,32717;1,19494;0,91329;1,00894;0,97911;1,95578;1,12617;1,55656;0,92948;1,53182;5,42738;0,57484;campaign
190;1,47531;4,65929;1,67411;1,29235;0,82961;0,80236;0,64812;2,18771;0,88843;1,57377;0,73993;1,06764;5,45775;0,48648;schiff
191;1,70906;4,08462;2,57215;1,38971;0,95412;1,17605;0,9142;2,33448;1,19401;1,52324;1,0373;1,30127;4,27303;0,66009;better
192;1,59043;4,57972;2,40407;1,2503;0,79423;1,22167;0,77958;2,27058;1,00187;1,74218;0,72985;1,30358;5,31879;0,66168;pelosi
193;1,74016;4,04499;2,57793;1,54137;1,02789;1,16795;0,96254;2,04982;1,35092;1,61564;1,02994;1,46122;4,07088;0,66231;need
194;1,76985;3,91486;2,19415;1,19993;0,87797;0,94986;0,79607;2,05599;0,99325;1,50203;0,94052;1,34011;4,03449;0,53974;call
195;1,96215;3,53394;2,44738;1,3874;1,15002;1,07945;0,87289;2,31044;1,17621;1,72738;1,09743;1,43078;5,80983;0,66809;long
196;1,8198;3,48809;2,48913;1,49835;0,95838;1,17923;0,91422;2,33295;1,17902;1,50081;0,98984;1,31878;5,76545;0,65241;some
197;1,57748;3,33999;2,2743;1,15321;0,89937;1,00667;0,85412;1,95819;1,11484;1,52612;1,05649;1,45412;4,08304;0,58963;usa
198;1,73632;4,07352;2,47729;1,41928;0,86085;1,0802;0,95907;2,3568;1,15677;1,77885;1,03096;1,5121;4,45883;0,6465;right
199;1,55109;3,48052;2,8169;1,45843;1,07826;1,03033;0,97785;2,37003;1,17072;1,5912;1,13814;1,41898;3,45706;0,5721;mexico
200;1,88417;3,85996;2,64892;1,40837;1,03886;1,19562;0,92657;2,11758;1,08345;1,53003;1,0034;1,61942;4,95154;0,71595;take
201;2,01639;4,08031;2,89619;1,68634;1,20916;1,15093;1,12942;2,39851;1,49536;1,55133;1,23789;1,62245;5,24707;0,743;dollars
202;1,57385;3,83606;2,77417;1,35996;0,88306;1,14622;0,8846;2,26715;0,99457;1,40387;1,00956;1,43101;4,20712;0,62402;where
203;1,72455;4,3328;2,23696;1,65615;1,07554;1,06134;0,98048;2,07462;1,28438;1,62247;1,20506;1,51892;4,24882;0,6184;illegal
204;1,6423;3,99447;2,23872;1,32513;0,9836;1,14318;0,93804;2,04042;1,18181;1,44178;1,22157;1,56351;4,42728;0,63187;administration
205;1,79777;3,34198;2,50133;1,52291;1,11723;1,10886;0,97581;2,14324;1,16876;1,51649;1,03122;1,54294;4,1149;0,68596;congratulations
206;1,84743;3,34451;2,42825;1,44111;0,87127;0,93339;0,74847;1,84654;0,86493;1,67544;0,90559;1,24565;4,81949;0,58017;left
207;1,89304;3,71358;2,49811;1,41724;1,05088;1,19664;1,07771;2,12115;1,2693;1,53793;1,14449;1,35218;4,10575;0,69182;law
208;1,82472;3,60284;2,77318;1,38919;0,99375;1,10831;0,80593;2,16482;1,07649;1,5669;0,97735;1,54709;4,03282;0,61009;come
209;2,0116;3,56992;2,91495;1,50442;1,19702;1,23999;1,04333;2,40892;1,52937;1,74975;1,16345;1,50793;3,26521;0,71699;tariffs
210;1,6297;3,79358;2,6802;1,39524;1,07569;1,13417;0,94921;2,11831;1,24208;1,58253;1,03506;1,30431;4,2521;0,60786;support
211;1,87713;3,69856;2,40683;1,30491;1,04485;1,19621;0,92701;2,2183;1,13265;1,5865;1,0355;1,58709;3,71878;0,69215;countries
212;1,55883;4,55985;2,43319;1,35303;0,85926;1,07469;0,74619;1,88275;0,95807;1,42489;0,92101;1,33776;5,2613;0,56843;governor
213;1,84442;3,61627;2,55168;1,40117;0,98172;1,05807;0,99144;2,00184;1,11016;1,58546;1,08578;1,21038;4,93184;0,58382;meeting
214;1,91035;4,14075;3,1111;1,67863;1,19026;1,31831;1,03526;2,71333;1,37601;1,41405;1,10009;1,37773;5,18287;0,79096;help
215;1,9194;4,17602;2,84474;1,52242;1,20688;1,29983;0,8909;2,30863;1,26388;1,67471;1,14361;1,39762;3,53049;0,73308;coming
216;1,96172;3,5298;2,63307;1,23419;0,95934;0,96844;0,91637;2,24267;1,17039;1,67909;1,12054;1,63444;4,9848;0,5597;getting
217;1,62413;3,33532;2,39828;1,29889;1,01519;0,96941;0,96513;1,88268;1,20134;1,74331;1,13811;1,32833;5,28268;0,61127;fact
218;1,86101;3,39346;2,44524;1,24731;0,9693;0,92005;0,95134;2,19013;1,21652;1,39296;1,01315;1,44916;5,11215;0,62259;ï¿½the
219;1,71554;3,60153;2,50458;1,40657;1,02101;1,10254;0,80442;1,96938;1,07672;1,40861;0,88465;1,59037;6,76415;0,6287;white
220;1,50237;3,95261;2,6779;1,5507;1,16132;1,14069;1,18051;2,05961;1,33499;1,48363;1,20613;1,58204;3,54003;0,59439;immigration
221;1,7737;3,70659;2,37539;1,4981;1,01394;0,88727;0,92893;1,97472;1,00025;1,46236;1,05599;1,10569;4,67779;0,56397;hillary
222;1,99962;3,86151;2,51063;1,41823;1,10572;1,19414;0,82828;2,48012;1,02397;1,70773;1,02002;1,48724;4,32222;0,67674;looking
223;1,81818;3,0491;2,79351;1,30905;0,91654;1,02289;0,89134;2,08835;1,10961;1,59842;1,03629;1,41661;4,19249;0,6014;things
224;1,45308;4,21839;2,60143;1,18336;1,00253;1,23676;0,93345;2,15734;1,23679;1,48739;1,04713;1,37685;5,13908;0,64235;those
225;1,59098;3,47365;2,35297;1,38434;0,93089;0,90278;0,8977;2,00734;1,1153;1,73935;0,91576;1,33417;4,70529;0,52785;under
226;1,48895;3,68256;2,17847;1,45332;0,87189;1,10855;0,91448;2,1103;1,13127;1,48726;0,98029;1,28509;6,45718;0,54066;always
227;1,89108;3,84419;2,30024;1,53315;1,09731;1,07395;0,92297;2,22216;1,21498;1,76329;1,16929;1,44998;5,85912;0,7059;money
228;1,53685;3,28897;2,33048;1,23757;0,97984;1,01237;0,9247;2,37869;1,11763;1,58509;0,94374;1,33;4,02089;0,60513;think
229;1,59367;4,76005;2,42814;1,25759;0,82529;1,0784;0,8174;2,29391;1,00621;1,7475;0,72749;1,39188;5,23839;0,65178;nancy
230;1,95433;4,07621;2,57941;1,2477;1,09568;1,00916;0,92242;2,11757;1,09526;1,48509;0,99918;1,53319;6,26142;0,62059;end
231;1,64886;3,67038;2,30184;1,36593;0,83036;1,13223;0,87458;2,03627;1,15203;1,50871;1,05068;1,56001;4,84957;0,58183;didnï¿½t
232;1,53655;4,34844;2,28158;1,27944;0,93594;1,0179;0,74481;2,0012;0,97554;1,4476;0,92016;1,20139;7,14281;0,50031;foxandfriends
233;1,71104;3,97266;2,6819;1,60318;1,05875;1,22515;1,06439;2,20678;1,25785;1,5754;1,19635;1,31884;6,01779;0,69263;americans
234;1,54259;3,07656;2,43929;1,37824;0,9855;0,99278;0,98701;2,08822;1,23632;1,70835;0,97192;1,29486;3,89924;0,57997;totally
235;1,68104;3,56684;2,72988;1,42036;1,03526;1,17634;1,11496;2,32753;1,20089;1,73685;1,05318;1,37585;3,35438;0,73665;honor
236;1,47932;4,03482;2,46623;1,25738;0,96244;1,06263;0,92277;1,85777;1,04738;1,58182;0,9515;1,06171;4,0906;0,50239;since
237;1,75594;3,96066;2,18978;1,3312;0,90764;0,98728;0,9274;2,02991;1,09211;1,63496;1,01931;1,55879;7,43228;0,62803;while
238;1,86436;3,8983;2,40848;1,33448;0,96882;0,96998;0,99137;2,12397;1,21321;1,67725;1,11307;1,25122;5,08837;0,55703;national
239;1,76601;3,37449;2,25153;1,29917;1,07694;1,05929;0,82667;2,14142;1,03753;1,67595;1,02061;1,31817;5,07194;0,61;forward
240;1,71298;4,00623;2,30533;1,30371;0,98573;1,08109;0,98211;1,96898;1,21303;1,71531;1,06422;1,36943;3,85744;0,59909;others
241;1,82528;3,41351;2,54405;1,28074;0,86889;1,16235;0,79734;1,97562;0,96302;1,40232;1,00297;1,46843;6,01997;0,63059;could
242;1,4664;3,64633;2,66247;1,3821;0,97907;0,94036;0,84578;1,92829;0,91908;1,29958;0,82264;1,48225;4,37883;0,55317;night
243;1,72036;4,12951;2,02712;1,33956;0,90919;0,97008;0,87575;1,98508;1,23116;1,57608;0,96725;1,67211;5,67602;0,49988;say
244;2,16352;3,53833;3,00015;1,49228;1,00348;1,26222;0,99427;2,41957;1,10919;1,67552;1,04049;1,50796;5,93864;0,73895;stop
245;1,79174;3,50998;2,9982;1,49844;1,08164;1,01839;1,03167;2,33266;1,27207;1,61584;1,04146;1,54182;5,18905;0,69724;another
246;1,68341;3,67584;2,29624;1,15931;1,00187;1,16867;1,03978;2,02148;1,24384;1,66922;1,08906;1,42307;4,25418;0,63145;york
247;1,6536;3,43336;2,51316;1,45498;0,87442;1,07371;0,78057;2,352;0,88763;1,6955;0,96718;1,43243;4,82953;0,66311;wrong
248;1,81701;2,90741;2,58022;1,38018;1,01184;0,98138;0,92063;1,97163;1,16301;1,45356;1,14882;1,48836;5,04399;0,62305;court
249;1,80444;3,31108;2,73586;1,48591;1,16735;1,19986;1,03469;2,0987;1,30712;1,40213;1,15683;1,23237;4,31872;0,68828;together
250;1,5884;3,73162;2,33488;1,20789;0,85356;0,90934;0,83479;1,97249;1,08451;1,64068;0,89441;1,4635;5,69091;0,50501;record
251;1,84771;3,90346;2,60287;1,48302;1,17147;1,10314;0,97624;2,35188;1,43796;1,67529;1,1395;1,56322;3,5572;0,7551;keep
252;1,96599;3,50646;2,78344;1,26298;1,04862;0,95091;0,85384;2,11784;1,17319;1,74769;1,02847;1,53428;4,47449;0,62847;too
253;1,65716;3,46596;2,07137;1,50343;0,95768;0,99679;0,91514;1,90519;1,0397;1,62664;0,98205;1,21453;4,90782;0,49913;corrupt
254;1,90865;3,70958;2,55925;1,54173;1,05833;1,2164;0,95956;2,17689;1,22929;1,62006;1,25483;1,47377;4,66683;0,7079;important
255;1,69671;3,33792;2,64634;1,60323;1,19849;1,42867;1,13199;2,40018;1,23636;1,3838;1,15841;1,22692;3,61455;0,78961;korea
256;1,80176;3,90657;2,33462;1,42558;1,00709;1,07932;0,83852;2,2011;0,9542;1,59801;1,09494;1,45473;6,36154;0,62158;including
257;1,63452;3,67813;2,3148;1,37377;0,86833;0,95852;0,82392;1,85813;0,91822;1,78062;0,83231;1,34783;4,22621;0,563;making
258;1,73309;3,80133;2,67811;1,53356;0,86116;1,05103;0,86683;1,93872;0,94461;1,49908;1,00955;1,3956;7,16567;0,52066;every
259;1,6003;3,35663;2,16827;1,38249;0,82831;0,88913;0,72309;2,0284;0,96873;1,97375;0,91428;1,28665;4,76696;0,58495;story
260;1,79244;3,31351;2,75395;1,40643;0,8909;1,19477;0,91072;2,13957;0,99448;1,6131;1,0244;1,10608;3,86627;0,60398;love
261;1,88387;4,12149;2,78073;1,69078;1,1615;1,19854;1,24772;2,48416;1,42498;1,67457;1,30541;1,36156;4,02311;0,72502;southern
262;2,11595;3,74079;2,59605;1,65382;1,09311;1,11817;0,95918;2,27664;1,17596;1,47865;1,071;1,44102;4,33031;0,744;billion
263;1,79596;3,16929;2,56402;1,21441;0,85468;1,07155;0,75971;2,00021;0,90358;1,6793;0,94268;1,52685;6,45808;0,62619;book
264;1,64563;4,28096;2,25031;1,1311;0,98826;1,06645;0,84005;2,07172;1,11867;1,80989;0,85484;1,35231;6,11499;0,53548;high
265;1,71135;4,00638;2,40166;1,31279;0,95908;1,12478;0,70742;2,26919;0,908;1,56942;0,90337;1,33486;4,80103;0,62441;watch
266;1,58944;3,60867;2,32237;1,49915;0,92188;0,71594;0,80373;1,74929;0,92168;1,79171;0,85887;1,3197;5,56289;0,49966;hoax
267;1,91858;4,30765;2,43035;1,69438;0,95771;1,26993;1,01334;2,35189;1,19886;1,41562;1,24123;1,34929;5,29282;0,73495;true
268;1,63976;3,76691;2,25558;1,23119;0,87832;1,03555;0,86466;1,94287;1,13879;1,59746;1,16327;1,2541;7,12098;0,52291;then
269;1,75874;3,76186;3,16305;1,87179;1,16179;1,47984;1,22214;2,25728;1,33776;1,44487;1,19863;1,45335;5,49219;0,86571;justice
270;1,69412;3,44256;2,65718;1,65783;1,11226;1,10256;0,99456;1,9296;1,12052;1,74666;1,10464;1,40745;4,57858;0,71915;clinton
271;1,92179;3,72528;3,14538;1,51704;1,14283;1,30262;0,99583;2,48299;1,34291;1,5737;1,09752;1,34411;4,92231;0,71072;borders
272;1,77316;3,51668;2,12749;1,26023;0,94764;1,17591;0,84445;2,24527;0,9927;1,37799;0,81138;1,53505;5,36449;0,6177;tonight
273;2,02841;3,46317;3,11929;1,58407;1,16689;1,45878;1,0228;2,49192;1,29107;1,49751;1,10443;1,30739;3,54917;0,87283;bill
274;1,78465;3,64072;2,64981;1,39815;0,9783;1,07132;0,98574;2,07412;1,08844;1,4818;1,09176;1,46071;4,03344;0,70888;soon
275;1,38224;3,47787;2,11168;1,13219;0,87093;1,14951;0,85792;2,16626;1,0385;1,94688;0,99931;1,22605;4,4095;0,64601;times
276;1,55622;3,09266;2,40401;1,31303;1,02442;1,0991;0,98228;2,15209;1,06599;1,52442;0,95028;1,43441;4,78662;0,58261;#maga
277;1,36469;3,09095;2,4703;1,33437;0,90546;0,93118;0,91242;1,91055;1,12859;1,26354;0,88922;1,37638;4,97361;0,57627;show
278;1,70243;4,19706;2,39451;1,39547;1,19913;1,13525;1,04527;2,47549;1,30488;1,50461;1,14337;1,42173;6,81121;0,73537;let
279;1,547;4,18969;2,67781;1,32154;1,05695;1,14168;0,93101;2,27019;1,08999;1,54088;1,02328;1,28749;5,20894;0,59679;endorsement
280;1,66084;3,48132;2,43502;1,21097;0,95252;0,99661;0,82794;2,06793;1,10436;1,5337;0,86976;1,24821;7,11975;0,50401;political
281;1,67956;3,39186;2,12863;1,09302;0,83382;0,84356;0,73682;2,16318;0,91615;1,73011;0,85041;1,31305;5,11665;0,5277;trying
282;1,72623;4,12669;2,69913;1,36239;1,12573;1,05145;0,79228;2,20752;1,06799;1,50869;0,99007;1,60482;4,27823;0,62805;john
283;1,92459;3,82248;2,62022;1,44195;0,98768;1,11332;0,84918;2,30122;1,01813;1,89018;0,97278;1,37353;7,15079;0,66627;washington
284;1,81629;3,44748;2,89077;1,56141;1,07153;1,03468;1,02846;2,28619;1,27395;1,67318;1,05754;1,26313;5,25863;0,65887;canï¿½t
285;1,74714;3,5997;2,20157;1,33517;0,89112;0,85212;0,84055;1,99356;0,96184;1,42305;0,99159;1,24451;4,1592;0,50755;crooked
286;1,94053;4,09374;2,62728;1,24978;0,93706;1,07758;0,89138;2,11582;1,22695;1,59732;1,10846;1,46122;4,25504;0,57429;numbers
287;1,75839;3,30502;2,27619;1,44424;1,10731;1,03079;0,94115;2,13838;1,05951;1,56338;1,15554;1,23015;4,30477;0,60171;put
288;1,63349;3,56422;2,26804;1,34829;0,80528;1,10044;0,80415;2,13882;1,0349;1,61124;0,8508;1,37512;4,12814;0,5654;such
289;1,95081;4,21238;2,63225;1,48391;1,08291;1,10535;0,89517;2,40425;1,10293;1,77506;1,06947;1,3634;4,45742;0,65343;already
290;1,82449;3,46013;3,11295;1,40683;1,06554;1,35577;0,82107;2,59296;1,17331;1,48271;1,03979;1,50783;3,77251;0,75759;its
291;1,65738;3,50847;2,64171;1,18496;1,10602;1,10541;0,91044;2,04477;1,11358;1,33488;1,08247;1,39031;5,50753;0,61986;wonderful
292;2,12334;4,14258;2,8137;1,63533;1,21734;1,42251;1,13056;2,53103;1,34329;1,42776;1,38436;1,56671;4,01279;0,88981;through
293;1,68017;3,74832;2,56127;1,29878;0,87884;1,17057;0,78696;2,17212;1,03987;1,43862;0,97406;1,42394;4,41855;0,53071;doesnï¿½t
294;1,80965;3,44542;2,3661;1,49387;1,01034;1,29108;0,83116;2,06989;0,9769;1,47789;0,97559;1,5152;4,99505;0,65199;real
295;1,89143;3,43381;2,32363;1,56382;1,09221;1,21027;1,08728;2,00364;1,16932;1,42902;0,97581;1,57011;3,82364;0,77308;florida
296;1,82139;3,76248;2,42679;1,60115;0,97051;1,18969;1,01955;2,38729;1,14655;1,65655;1,06731;1,3323;5,0641;0,65461;here
297;1,66217;4,18792;2,43738;1,30312;0,89026;1,00984;0,91024;2,178;1,04684;1,37969;0,97493;1,64099;3,59011;0,5738;incredible
298;1,88311;4,61879;2,22518;1,43824;1,1789;1,19479;1,08358;2,16041;1,25168;1,56987;0,98897;1,2445;4,57962;0,67347;tax
299;1,86963;2,99697;2,37323;1,43851;0,96418;1,04116;0,91311;1,96865;0,98696;1,77333;0,90559;1,57047;5,66805;0,65622;same
300;1,7488;4,08032;2,3448;1,38006;0,93293;1,21753;0,93192;2,04022;0,98232;1,35914;0,99127;1,34923;5,3173;0,58411;comey
301;1,4988;5,05296;1,63259;1,36953;0,85209;0,80864;0,67236;2,13895;0,85182;1,52185;0,83101;1,1447;5,50032;0,52659;adam
302;1,66887;2,81635;2,61543;1,23694;0,9382;1,14474;1,02513;2,08055;1,15654;1,4849;0,9859;1,44128;3,95895;0,55326;full
303;1,37972;3,72831;2,4962;1,42838;0,9949;1,10618;0,93542;1,9908;1,1002;1,79053;0,9965;1,27865;6,00737;0,56219;senator
304;1,6442;3,82353;2,47698;1,19607;0,92505;1,02497;0,80379;1,94446;1,08651;1,546;0,97815;1,1827;4,16767;0,54608;cnn
305;2,12257;3,28278;2,79269;1,27391;0,93293;1,09484;0,93931;2,1855;1,21651;1,36692;1,08353;1,48506;4,00779;0,63177;farmers
306;1,85024;4,5803;2,49305;1,55612;1,08702;1,16725;1,00481;2,55904;1,21115;1,53296;1,09264;1,40778;5,17162;0,72064;office
307;1,68932;3,97526;2,92066;1,48484;1,11181;1,11536;1,03416;2,09981;1,39967;1,60964;1,22894;1,2148;5,0841;0,61955;open
308;1,50805;3,5028;2,33355;1,44581;0,92996;0,88823;0,7211;1,84281;0,92846;1,75673;0,95251;1,11936;4,84665;0,53726;radical
309;1,82207;3,95974;2,39247;1,65058;0,95912;1,00557;0,94557;2,21196;1,22775;1,75852;1,11438;1,35615;4,36944;0,59514;case
310;2,0073;2,99016;2,38163;1,23607;0,97147;0,99249;0,8694;1,9084;1,06025;1,66764;1,13816;1,42688;4,60037;0,61025;federal
311;1,64666;3,52154;2,64462;1,49932;1,09922;1,19208;0,96995;2,15903;1,0744;1,41467;1,04428;1,39391;7,06783;0,75242;happy
312;1,75614;4,33238;2,60701;1,32498;1,07282;1,18643;0,83068;2,54375;1,08076;1,69877;1,04427;1,10537;4,18043;0,58275;give
313;1,59931;3,76956;2,67219;1,31514;0,92805;1,13846;1,0262;2,69409;1,21752;1,43726;1,02806;1,43218;4,41873;0,64953;thing
314;1,7851;3,08832;2,15056;1,30671;0,9098;1,18488;0,8411;2,4398;1,07864;1,67025;1,05888;1,415;7,57058;0,61754;iran
315;1,42106;3,64238;2,82832;1,31476;0,91611;1,04002;0,92047;2,19839;1,12485;1,39838;0,92087;1,37889;5,34105;0,57537;government
316;1,35365;3,54575;2,77335;1,3967;0,84123;1,16414;0,77892;2,27698;1,02999;1,28713;0,84314;1,34482;9,01007;0,59936;joe
317;1,94842;3,31917;2,49233;1,36524;1,14903;1,28935;1,1294;2,1209;1,33633;1,63213;1,11568;1,51365;5,88621;0,66867;both
318;1,81688;4,09171;2,84183;1,2145;0,83345;1,15237;0,7852;2,06935;0,95624;1,46904;0,88453;1,42321;4,29924;0,52437;vets
319;1,59057;3,4532;2,29434;1,29036;1,03425;0,99423;0,97172;1,75186;1,11467;1,47299;1,08525;1,05861;8,06129;0,48576;believe
320;2,07615;3,52742;2,79853;1,34672;0,97722;1,14927;0,87531;1,97052;1,20021;1,52956;1,00705;1,53546;5,30074;0,6423;presidential
321;1,74975;3,96776;2,67498;1,31773;0,97116;1,09377;0,97833;2,4643;1,18528;1,60185;1,05375;1,3786;4,65896;0,66415;donald
322;1,65127;3,79527;2,67528;1,50948;1,22428;1,0587;1,09349;2,25789;1,28101;1,44867;1,28611;1,36463;4,35414;0,62945;continue
323;1,66554;4,42091;2,20113;1,16164;1,08237;1,05232;0,89192;2,28913;1,21389;1,36523;0,96999;1,39451;3,56285;0,61071;may
324;2,10492;4,63971;2,03475;1,52113;0,96003;1,05063;0,86449;2,67631;1,07657;1,59475;1,06847;1,93486;4,12542;0,66279;carolina
325;2,10696;3,73708;2,72618;1,51049;1,14815;1,20459;0,95115;2,06603;1,01633;1,34789;1,05237;1,35459;3,94041;0,71641;everyone
326;1,51494;4,58718;1,62615;1,3098;0,74759;0,89485;0,65697;2,29934;0,81817;1,73542;0,60541;1,19898;5,04378;0,52416;ukraine
327;1,69811;4,04849;2,40871;1,37975;0,90713;0,93823;0,89104;2,29173;1,24693;1,74107;1,15231;1,46252;5,64084;0,55939;anything
328;1,81224;4,35174;2,74371;1,34747;1,03376;1,20069;0,93825;2,523;1,24417;1,66109;1,14262;1,53966;3,25691;0,70883;tremendous
329;2,14976;4,67307;2,72075;1,44189;1,04954;1,29779;0,90023;2,12879;1,13805;1,48032;1,12348;1,50054;6,74649;0,70755;off
330;1,53045;4,26419;2,62451;1,44381;0,89196;1,02799;0,90205;1,86114;1,20146;1,16692;0,99142;1,5056;4,2564;0,5492;during
331;1,6989;3,81729;2,66279;1,48278;1,04566;0,96409;0,9547;2,28617;1,18624;2,09908;1,19493;1,53191;4,21453;0,71997;does
332;1,90657;3,82687;2,75281;1,68804;1,06412;1,17981;0,86293;2,40499;1,18905;1,49666;1,15916;1,57584;4,84118;0,72807;family
333;1,76642;3,6406;2,57807;1,45059;1,18812;1,16489;1,00421;2,10859;1,31653;1,43296;1,16191;1,38105;4,45681;0,71096;place
334;1,62313;3,68738;2,36486;1,36383;0,93379;0,79302;0,8299;2,0166;1,0926;1,57981;1,00071;1,53756;4,95303;0,56161;2020
335;1,86837;3,46865;1,98036;1,42869;0,85509;0,91549;0,91844;2,06819;1,06748;1,66922;0,82713;1,27443;5,46641;0,59906;gopchairwoman
336;1,61731;4,13189;1,94211;1,18503;0,83491;0,79172;0,90826;2,03577;1,08577;1,92987;0,92249;1,32058;8,67234;0,58037;read
337;1,57861;3,71074;2,2993;1,43227;0,99688;1,09053;0,84806;2,17893;1,07088;1,52204;1,08269;1,32663;7,30517;0,65143;thatï¿½s
338;1,76052;3,50272;2,83451;1,50268;1,03595;1,26937;0,89909;2,56009;1,1821;1,50631;1,09077;1,28015;4,7154;0,73634;nation
339;1,72083;4,16043;2,68711;1,64974;0,98747;0,94772;0,91723;2,08777;1,13326;1,83996;1,02334;1,44536;5,39845;0,51447;yet
340;1,81743;4,26913;2,79101;1,56696;1,12001;1,27444;1,05925;2,41342;1,37573;1,41518;1,15544;1,23889;6,32256;0,69627;protect
341;1,67175;3,70652;2,23701;1,28804;1,05555;1,09678;1,0503;1,98169;1,33842;1,5395;1,37378;1,35018;4,75497;0,66037;despite
342;1,70664;2,98895;2,50555;1,33044;1,03056;1,00204;1,14048;2,30496;1,33181;1,48185;1,32841;1,40027;5,8614;0,61107;happen
343;1,25527;2,88646;2,52917;1,32565;0,88137;0,78609;0,8373;2,02342;0,9687;1,61198;0,85478;1,20657;4,00873;0,5306;russian
344;1,94334;4,45174;2,69174;1,3532;1,11626;1,15424;0,91944;2,84803;1,08561;1,5464;1,01404;1,62113;3,56852;0,72441;without
345;1,74035;3,73218;2,00718;1,33547;1,08333;1,14364;1,10054;2,05314;1,37856;1,34983;1,0241;1,22281;4,93783;0,60633;having
346;1,82714;3,76848;2,30884;1,37176;0,97409;1,13321;0,87835;1,96028;1,09114;1,55813;1,02465;1,23405;3,0406;0,65348;almost
347;1,5777;3,0922;2,52833;1,45454;0,89824;1,09085;0,99447;2,38505;1,15625;1,4173;1,2218;1,42505;4,28439;0,70174;fight
348;1,54002;4,3491;2,68836;1,22302;0,82666;0,99375;0,81458;2,34313;0,88793;1,56683;0,85198;1,2277;4,9346;0,55036;loves
349;1,46592;3,32157;2,5811;1,25558;0,92039;0,98992;0,80471;2,04287;1,11303;1,48439;0,88831;1,2964;3,92947;0,48914;companies
350;1,81956;3,52472;2,76543;1,34197;1,21116;1,3386;1,09528;2,43073;1,38115;1,76037;1,15655;1,57424;4,11941;0,84989;pay
351;1,59118;3,86217;2,57317;1,31575;0,98405;1,03427;0,95445;2,05824;1,18432;1,65177;1,20708;1,25162;5,2656;0,57814;called
352;1,56827;3,59726;2,44945;1,42412;0,80287;0,86889;0,72423;1,91252;1,1362;1,48313;1,00058;1,28966;5,92933;0,48126;2016
353;1,99255;4,53231;2,32432;1,38065;0,95189;1,32741;0,92624;2,6139;0,95984;1,52336;0,87213;1,19307;4,52817;0,63511;taxes
354;1,99538;3,50332;2,9894;1,59397;1,03925;1,34939;0,88607;2,52389;1,18757;1,54713;1,05847;2,03067;4,40405;0,67023;market
355;1,94687;4,11527;2,26918;1,50476;0,88068;1,14771;0,95508;2,47428;1,06871;1,80727;1,01066;1,61405;6,85959;0,68465;man
356;1,9283;2,84437;2,1382;1,61093;1,15368;1,14342;1,06264;1,92237;1,34263;1,44545;1,00113;1,7189;4,32552;0,71437;women
357;1,7702;2,94342;1,76611;1,37939;0,92146;0,94296;0,77994;2,04114;1,16337;1,44252;1,01134;1,73994;5,16885;0,52061;obstruction
358;1,90262;4,03775;2,79347;1,26024;0,92355;0,83688;0,71359;1,9505;0,8774;1,31763;0,80465;1,44483;5,0109;0,49611;wow
359;1,55163;3,14543;2,61405;1,33871;1,02791;0,99923;1,03499;2,42232;1,29533;1,26927;1,16926;1,37517;4,54608;0,54775;took
360;1,72889;3,56956;2,03297;1,34513;0,91715;0,80396;0,73887;1,77028;1,20306;1,45292;0,81776;1,61205;4,09645;0,53662;greatest
361;1,61115;4,0495;2,87751;1,55389;1,09612;1,20637;1,19381;2,26469;1,23642;1,53994;1,0608;1,45541;4,37838;0,6416;laws
362;1,95262;3,819;1,99062;1,4571;0,88805;0,93347;0,92342;2,20037;1,13267;1,52505;1,00793;1,58807;5,00579;0,50892;phony
363;1,56776;3,68824;2,51223;1,40049;0,94062;0,95986;0,82122;1,83933;1,05757;1,51718;1,0115;1,15159;8,45608;0,57284;lost
364;1,62779;3,25847;2,15647;1,20271;0,85141;0,94623;0,84656;1,59705;1,12076;1,67679;0,92998;1,48966;3,40386;0,44643;economic
365;1,98649;4,34716;2,70881;1,43455;1,0329;1,04895;0,87443;2,13016;0,94279;1,55909;0,81959;1,34232;3,88969;0,72283;congressman
366;1,7525;3,33528;2,49918;1,36736;1,0795;1,14352;1,23835;2,43676;1,35585;1,67062;1,24943;1,61488;7,43157;0,70473;general
367;1,77209;3,17853;2,59951;1,38043;0,99464;1,22822;0,99082;1,86526;1,00127;1,50933;0,98463;1,36625;9,01263;0,64108;paid
368;1,72702;2,80821;2,22677;1,31764;1,00872;1,13955;0,84774;1,62451;1,00346;1,46962;1,00265;1,51532;3,83342;0,56626;along
369;1,94424;3,84972;2,55923;1,52109;1,19116;1,19197;1,14189;2,34027;1,45731;1,24676;1,2536;1,3293;2,87345;0,77724;massive
