;AAL;ACB;AMD;BA;GD;GOOG;LMT;MU;NOC;NRT;RTN;USO;ZN;^GSPC;Words
173;-0,0521;-0,55346;0,19026;-0,25912;-0,03924;0,11631;0,0661;-0,34055;0,04925;-0,18474;0,0338;0,06884;-0,60654;-0,05547;russia
174;0,01635;-0,91128;0,67778;-0,09557;-0,12822;0,06232;-0,01518;0,22768;-0,11502;-0,00105;0,10124;0,03733;-0,12692;0,05477;party
175;0,34797;0,33118;0,60294;-0,11069;0,08438;0,0845;0,12;0,05841;0,15184;-0,11717;0,09495;-0,13495;1,07683;0,10548;these
176;-0,00957;0,07417;0,86077;0,075;-0,18081;0,14287;0,034;0,1553;-0,02352;-0,25596;0,08319;0,08953;-0,30224;0,0511;down
177;0,12099;-0,65774;0,5619;-0,0745;-0,04796;-0,13739;0,04365;-0,02713;-0,04371;-0,07748;0,06316;0,00824;0,28874;-0,00427;hard
178;-0,02848;-0,79758;0,3263;-0,10683;-0,08171;0,10996;-0,02662;-0,03516;0,06967;0,16795;0,01989;0,14644;1,06356;-0,00737;year
179;0,17137;-0,78418;0,92794;-3e-05;0,10983;0,26463;0,28216;0,18861;0,31475;-0,06741;0,20518;0,20388;0,07274;0,19837;report
180;0,05267;-0,32423;0,36611;-0,08488;0,01583;0,07701;-0,03155;0,28361;-0,05484;0,19606;0,11103;-0,04847;0,28912;0,11541;ï¿½
181;-0,00175;-0,79367;0,47438;0,16526;0,12865;0,24681;0,12608;0,1586;0,06339;0,0492;0,14439;0,22085;1,44832;0,17424;well
182;-0,09144;-0,1696;0,28828;-0,01081;-0,24878;0,14644;-0,12341;0,4107;-0,14298;-0,2684;-0,16352;0,05615;-0,70815;-0,01771;north
183;0,03779;-0,52159;0,18949;-0,01805;-0,06804;0,21368;-0,06558;-0,10039;-0,11383;-0,15423;0,09234;-0,04128;-0,14112;0,05884;total
184;-0,1378;-0,26127;0,07255;-0,21867;-0,0619;0,07763;-0,01393;0,13611;-0,14274;0,06561;-0,04337;0,14775;1,12409;0,03905;itï¿½s
185;0,12307;0,07848;-0,12352;-0,15001;-0,24563;-0,10007;-0,11835;-0,04972;-0,11735;-0,30101;-0,14791;-0,01582;-1,4013;0,00355;obama
186;0,03518;0,42354;0,65764;-0,07309;0,01312;0,32561;0,12197;0,42206;0,07965;0,12575;0,14936;0,32944;-0,22008;0,11639;best
187;0,25532;0,58577;0,55162;-0,10337;0,07395;0,21632;0,07252;0,29547;0,02578;-0,21697;0,17929;0,0041;-0,79406;0,15871;got
188;0,02636;0,54003;0,96776;0,19497;0,07536;0,19501;0,08282;0,2276;0,12258;0,13374;0,0362;0,03196;0,25067;0,15288;senate
189;-0,09142;0,1769;0,36851;-0,00275;0,11018;-0,04466;0,26691;-0,26479;0,28755;-0,06723;0,19242;0,11834;-0,38704;0,02826;campaign
190;0,27945;-1,13992;0,78286;-0,04143;0,00253;0,22511;0,09286;0,44134;-0,04864;-0,2477;0,18102;0,03168;-0,25445;0,15757;schiff
191;0,20712;0,28144;0,40275;0,0492;-0,05569;-0,00274;-0,01898;0,01331;0,01298;-0,24464;0,03225;-0,03721;-0,67812;0,00777;better
192;-0,19868;-0,51002;0,64047;-0,17177;-0,22335;0,08597;-0,15492;-0,2949;-0,14994;-0,09234;-0,0561;0,04546;0,14106;-0,04819;pelosi
193;0,01844;-0,42732;1,00028;0,17939;0,09006;0,28968;0,02556;0,16997;0,09823;-0,17073;0,07525;-0,08413;-0,05809;0,14438;need
194;0,05247;-0,41539;0,1531;-0,13082;0,07286;0,25109;0,15944;0,0666;0,07681;-0,16027;0,02705;-0,00176;-1,22334;0,11701;call
195;-0,26571;0,16568;0,02499;-0,14041;-0,16981;-0,00853;-0,16719;-0,08593;-0,16282;0,15406;-0,04841;0,15073;1,48064;-0,07423;long
196;0,17634;-0,03234;0,54605;-0,26973;-0,04022;0,22948;0,04509;0,4094;0,12939;0,00295;0,12569;0,31074;1,18719;0,09592;some
197;0,40893;-0,88123;0,77363;-0,21527;-0,04874;0,08254;-0,02169;0,70993;-0,209;0,12476;0,04047;-0,13117;-0,6916;0,06728;usa
198;0,02189;-0,21879;0,752;-0,13742;-0,14174;0,13176;-0,0548;0,25099;0,0117;-0,40211;-0,01463;-0,15654;-0,17531;0,0742;right
199;0,02688;0,02769;0,68555;-0,06807;-0,14821;-0,17842;-0,12124;0,35738;-0,0932;-0,17601;-0,3202;-0,13637;-0,75056;0,04224;mexico
200;0,20874;-0,09844;0,7764;0,12195;-0,25708;0,08456;-0,00534;0,00696;-0,05488;-0,14322;-0,09337;0,05471;0,27534;0,00979;take
201;-0,10475;-0,51328;0,18183;0,05896;-0,17403;0,01245;-0,01147;-0,07834;0,07062;-0,15491;-0,10581;-0,17631;0,15612;-0,02469;dollars
202;-0,00054;-0,57443;0,37369;-0,1483;-0,10037;-0,01957;-0,00418;0,12333;-0,07344;-0,3854;0,05638;-0,08512;-1,19365;-0,01947;where
203;-0,08697;0,29994;-0,03506;-0,04894;-0,07153;0,07219;-0,01908;0,25337;0,05388;-0,12509;0,06631;0,04937;0,46001;0,08468;illegal
204;0,0581;0,16877;0,22521;0,17344;-0,02562;0,15783;-0,00158;0,2374;0,01439;-0,3701;-0,06543;-0,11576;-0,11836;0,03864;administration
205;-0,53881;-0,9426;0,03514;-0,21891;-0,25741;-0,28371;0,00089;-0,10908;-0,04598;0,00655;-0,11615;0,14078;0,1478;-0,13184;congratulations
206;0,1054;-0,12086;0,93293;0,35272;0,17186;0,17956;0,21006;0,46189;0,19097;-0,17582;0,31651;0,13144;-0,12855;0,19558;left
207;-0,15681;0,16092;0,18198;-0,10196;-0,00772;0,20392;0,08626;0,07391;0,08881;-0,33292;0,06699;-0,13797;0,12333;0,06548;law
208;0,19185;-0,56026;0,59603;0,22598;-0,02098;0,12443;0,06983;0,0012;0,1085;-0,1804;0,08521;0,07406;-0,69137;0,06233;come
209;-0,00912;-0,62517;0,44927;-0,45227;-0,02194;0,11144;0,00326;0,41518;-0,22375;0,14969;-0,08962;0,20593;-0,53759;0,08856;tariffs
210;-0,07706;-0,35576;0,33495;-0,11147;-0,31314;-0,02427;-0,1507;-0,13647;-0,07102;-0,02254;-0,23365;-0,13843;-1,18562;-0,0707;support
211;0,09112;-0,3606;0,45515;0,04933;-0,16414;0,21933;0,00584;0,32029;-0,10287;-0,16948;-0,06738;0,01047;-0,74643;0,08917;countries
212;0,17509;0,08339;0,64886;-0,06564;0,11682;0,09868;0,11352;0,17657;0,04809;-0,25862;0,18714;-0,08748;-0,86099;0,08361;governor
213;-0,0374;0,47085;0,73402;0,27916;0,05787;0,48634;0,16576;0,54418;0,12619;0,00468;0,07642;0,12379;0,0854;0,22187;meeting
214;0,05756;-0,03364;0,2075;-0,0833;-0,15426;0,04094;0,13458;0,41531;0,09715;0,07484;0,10889;0,1418;0,16018;0,0609;help
215;0,12172;-0,85563;0,31102;0,12587;-0,1593;0,05326;0,0188;0,13287;-0,14665;-0,17319;-0,07249;-0,00021;-0,30222;-0,0098;coming
216;-0,04852;-0,64405;0,25675;-0,33512;-0,13327;-0,12567;-0,04157;0,03194;-0,16228;0,02932;-0,07948;0,13187;-1,46542;-0,10149;getting
217;0,13242;-0,62511;0,82996;-0,38813;-0,07861;0,13004;0,12711;0,09486;0,06421;-0,1769;-0,00045;-0,00496;-0,42184;0,11257;fact
218;0,0705;-0,63568;-0,00649;-0,14891;-0,13828;0,02937;0,16249;-0,13303;0,09409;-0,40757;0,03207;-0,22077;-0,56298;0,00172;ï¿½the
219;-0,06289;-0,50953;0,08185;-0,25911;-0,02131;0,03732;-0,019;-0,00492;0,11593;-0,24361;0,13018;-0,22178;1,38914;0,03707;white
220;-0,22883;-1,19504;-0,08371;-0,09383;-0,1523;-0,11416;-0,01238;0,15301;0,02237;-0,1782;0,01626;0,05449;-0,30988;-0,00958;immigration
221;-0,00792;-0,55672;0,76274;0,0451;0,09315;0,28354;0,22642;0,0121;0,37279;-0,18802;0,31791;0,34903;-0,64743;0,14506;hillary
222;0,06372;-0,77537;0,39296;0,03075;-0,08019;0,20631;0,05973;0,47364;0,04582;0,19274;-0,05499;0,32252;-0,17238;0,1038;looking
223;-0,19757;0,09413;0,96651;-0,22526;-0,20172;0,04587;-0,01199;0,27272;-0,00682;-0,11451;-0,01992;0,10668;-0,55872;-0,00419;things
224;0,32161;-0,01462;0,58721;0,09451;0,12325;0,28113;0,16217;0,27598;-0,03571;0,10973;-0,01456;0,16118;-1,70941;0,15697;those
225;-0,09297;0,09983;0,90753;0,09951;0,15197;-0,00062;0,24826;0,05765;0,32028;0,24666;0,257;0,19695;0,26512;0,07346;under
226;0,06828;0,10509;0,51914;0,00356;0,22679;0,17655;0,2712;0,15188;0,21551;-0,01876;0,27615;0,06962;0,98333;0,13708;always
227;0,26273;0,15492;0,66809;0,16531;0,01869;0,18461;0,12253;0,51883;0,07379;-0,25501;-0,06401;0,00647;0,52732;0,07435;money
228;0,17428;-0,3526;0,59833;-0,08465;0,01624;0,41894;0,08581;0,13274;0,06478;-0,095;0,30061;-0,02032;-0,80011;0,14798;think
229;-0,31841;0,26356;0,37087;-0,20764;-0,251;-0,12977;-0,19972;-0,42139;-0,23852;-0,09048;-0,05321;-0,05624;-0,10347;-0,06556;nancy
230;0,26243;-0,33831;0,73968;-0,08336;-0,02931;0,39423;0,02486;0,64049;-0,01779;0,10987;0,08104;0,05465;1,537;0,14627;end
231;-0,31023;-0,6237;0,60892;-0,1663;-0,08976;-0,00419;-0,04684;-0,10928;0,16711;-0,37795;-0,09236;-0,19628;-1,35667;-0,07011;didnï¿½t
232;0,28487;0,36357;0,21303;-0,08536;-0,04399;0,21196;-0,02665;-0,00651;-0,0137;0,05293;-0,01766;-0,10138;0,72512;0,05447;foxandfriends
233;-0,20712;-0,0381;0,38369;-0,08335;0,00576;0,0203;0,11522;-0,04908;0,0752;-0,16527;-0,02206;-0,19942;1,0775;-0,00985;americans
234;-0,00614;-0,96541;0,40547;-0,2413;0,09197;0,30531;0,13476;0,24147;0,05888;-0,02735;0,13977;0,04827;-1,64589;0,17588;totally
235;-0,45479;-0,40979;0,4153;-0,09715;-0,11054;-0,03236;-0,03908;-0,31258;0,03828;-0,21245;-0,01814;-0,19429;-0,81611;-0,05568;honor
236;0,168;0,38376;0,53485;-0,03088;-0,05324;0,25605;-0,03035;0,23428;-0,07649;0,22503;-0,09199;0,22238;-1,17473;0,10479;since
237;0,2618;-0,4583;0,98954;0,14903;0,03597;0,39436;-0,02227;0,65669;-0,0274;-0,07372;-0,00106;0,25719;1,74074;0,18668;while
238;-0,3415;0,70263;-0,08256;-0,02991;0,06737;0,00167;0,26898;-0,16644;0,17774;0,07845;0,15381;0,11191;-0,6371;0,00158;national
239;0,08454;-0,15766;0,60011;0,25615;-0,06086;0,20384;-0,02008;0,55555;-0,01228;0,00102;-0,03197;0,10405;0,06452;0,08011;forward
240;-0,2585;0,27197;0,26871;-0,2959;0,03466;0,00142;0,01449;-0,00449;-0,00167;-0,22771;-0,08314;-0,05956;-0,95891;-0,01785;others
241;0,06762;-0,66429;0,81683;-0,46334;-0,12596;0,00096;0,00749;0,15161;0,15285;0,21251;0,04318;0,06272;0,62985;-0,03208;could
242;-0,01346;-0,45833;-0,08502;-0,31628;-0,17868;0,02061;-0,14785;-0,21418;-0,16697;-0,10918;-0,081;-0,05055;-0,26333;0,01941;night
243;-0,04384;0,24945;0,34164;-0,32134;-0,03149;0,14219;0,02196;0,17398;-0,06174;-0,01145;-0,01067;-0,19368;-1,16675;0,06053;say
244;-0,00611;-0,3552;0,42433;-0,14749;-0,15148;-0,05833;-0,11282;-0,18245;-0,03893;0,14861;0,15706;-0,01749;1,1819;-0,00166;stop
245;0,01425;-0,42382;0,61794;-0,07611;-0,11359;0,09873;0,04854;-0,50544;0,09293;-0,4576;-0,08152;-0,03506;0,00562;0,01882;another
246;0,39316;-1,01247;0,6153;0,02196;-0,0169;0,00743;0,19057;-0,18579;0,17876;0,0222;0,09564;-0,23031;-2,17367;0,1102;york
247;0,15293;-0,31365;1,08781;-0,04752;-0,13352;0,24187;-0,03379;0,28369;-0,09287;-0,11042;0,08337;0,0345;-0,16369;0,07098;wrong
248;-0,00223;-0,60033;0,43457;-0,09066;-0,00692;-0,01759;-0,01373;-0,12339;0,05501;-0,44323;-0,10649;-0,26399;0,57471;-0,03552;court
249;-0,31041;-0,73685;0,4325;0,10941;0,07426;-0,00692;0,25472;-0,13903;0,38434;0,38646;0,27702;0,08639;-0,1508;0,07645;together
250;-0,29368;-0,06322;0,8854;-0,06225;-0,03041;-0,04844;0,20417;0,05142;0,08687;0,05098;0,16326;0,22538;0,39507;0,07849;record
251;-0,02972;-0,16536;-0,06334;0,10293;-0,12387;-0,06846;0,00743;-0,03842;0,0597;0,09392;0,13471;-0,2135;-0,51484;-0,0419;keep
252;0,29527;0,46247;0,69637;-0,1367;-0,06481;0,02678;0,15358;0,43794;0,09654;0,31423;0,01403;0,54667;-0,44913;0,04814;too
253;0,52858;-0,38174;0,78752;0,27897;0,08739;0,18025;0,08561;0,57181;0,00694;-0,30499;0,23487;-0,13119;-2,1162;0,18376;corrupt
254;0,15184;0,44226;0,4933;-0,0953;-0,01862;0,33068;0,10826;0,58222;0,07957;0,02139;0,05831;0,12162;-0,48314;0,19147;important
255;-0,245;-0,06098;0,5462;-0,24177;-0,32033;0,27222;-0,11691;0,32117;-0,15015;0,06486;-0,21787;-0,05578;-0,56114;-0,04153;korea
256;-0,10548;-0,73902;0,44462;-0,12534;0,05152;0,25901;-0,04458;0,08248;0,08939;-0,12937;0,00432;-0,30745;1,45601;0,11796;including
257;-0,07913;-0,71687;0,71216;-0,12634;-0,15691;0,16671;-0,10054;-0,1013;0,00735;0,08996;0,006;-0,07803;-0,04276;-0,0181;making
258;0,01802;-0,28638;0,40727;0,00047;-0,22168;-0,08379;-0,01386;-0,22581;-0,02638;0,17563;-0,07568;0,0633;1,31246;0,04098;every
259;-0,0839;-0,97713;0,28747;-0,26362;0,04401;0,21938;0,08126;-0,03835;0,0009;0,34795;-0,04251;0,3433;-0,67486;0,14444;story
260;0,08783;0,88737;1,01531;-0,22026;0,04436;0,1414;0,08664;0,29443;0,18809;-0,15666;0,16239;0,07201;-0,50515;0,10326;love
261;0,18294;-0,19126;-0,05765;0,04879;0,00964;-0,1436;0,17688;-0,02746;0,26219;-0,19747;-0,07499;-0,04862;-0,48652;0,07765;southern
262;-0,23621;-0,43503;0,70691;-0,02197;0,02291;0,08392;0,12143;0,0068;0,11507;0,13788;0,12433;0,51362;-0,7547;0,06002;billion
263;0,13009;-0,02188;1,03803;0,13788;0,00347;0,23559;0,05863;-0,31559;0,10129;0,19759;-0,05031;-0,27012;-0,06342;0,0926;book
264;0,14557;-0,08808;0,33509;-0,07732;-0,16087;-0,01666;0,0927;-0,08398;-0,01008;0,01673;0,00022;0,042;0,01634;-0,03037;high
265;0,47314;-0,02051;0,33992;-0,18304;-0,03897;0,17102;0,12751;0,02924;0,0507;0,13133;0,2234;0,09468;-0,82267;0,11046;watch
266;0,03668;-0,85747;0,71784;0,06126;0,00437;0,1861;0,24022;0,29741;0,34312;0,18216;0,22388;-0,08086;-0,53807;0,13854;hoax
267;-0,23413;-0,00815;0,28746;-0,42078;-0,05685;-0,21075;-0,08489;-0,20476;-0,05581;-0,21119;0,04142;-0,08371;-0,87497;-0,05201;true
268;0,26245;0,1008;0,56977;0,10723;0,11014;0,29519;0,06068;0,55633;0,10668;0,19899;0,21547;-0,27313;1,24257;0,18865;then
269;0,04325;-0,27093;-0,08248;-0,10777;-0,02831;0,06484;-0,11747;0,16189;-0,07358;-0,36556;-0,21218;-0,27974;0,58476;0,0938;justice
270;-0,08112;-0,36519;0,80413;-0,28353;0,03585;0,26369;0,17806;-0,24743;0,18588;-0,24198;0,21235;-0,05058;-0,6416;0,04745;clinton
271;0,09107;-0,63462;0,22888;0,17693;-0,10435;0,09728;-0,08244;0,11712;-0,27478;0,16094;-0,05958;0,33867;0,75445;0,14177;borders
272;-0,18455;-0,19957;0,24561;-0,07948;0,10246;0,14661;0,26784;0,43182;0,30226;-0,22237;0,20698;-0,2877;0,96657;0,13227;tonight
273;0,12461;-0,46148;1,08568;-0,12714;0,03989;0,17439;-0,05065;-0,11121;0,01571;0,02637;-0,03453;0,10494;0,16889;0,07637;bill
274;-0,06101;0,0197;0,62756;-0,04473;-0,05494;0,13524;-0,02511;0,40205;0,11365;-0,06137;0,13661;0,02269;0,21665;0,05223;soon
275;0,01455;-1,27702;0,35898;0,03254;0,03584;0,00608;0,13525;0,01431;0,16484;-0,14957;0,17304;-0,12061;-1,03498;0,07867;times
276;0,04885;-0,18067;-0,00465;-0,19462;-0,02699;-0,05712;0,07312;-0,38766;0,16252;-0,08867;0,01611;-0,01863;1,26279;-0,03685;#maga
277;-0,09878;-0,71773;0,89631;-0,32779;-0,03055;-0,15935;0,12434;-0,41172;-0,14649;-0,0761;0,0084;-0,09931;-1,08955;-0,00888;show
278;0,02429;-0,33587;1,00177;-0,03483;-0,05323;0,20853;-0,02841;0,5264;0,00716;-0,77107;-0,03901;-0,10493;2,07361;0,05144;let
279;-0,02053;-0,79923;0,33182;0,08145;-0,18571;-0,11222;-0,17655;-0,45197;-0,30088;-0,11565;-0,00933;-0,17644;0,49011;-0,07967;endorsement
280;-0,15755;0,25442;0,85847;-0,07161;0,01214;0,02182;0,13113;0,29676;0,10909;-0,18914;0,21218;-0,16972;-0,12762;0,06228;political
281;0,24145;-0,70392;0,72082;-0,02873;-0,13606;0,09229;-0,02172;-0,10584;-0,16792;-0,12494;0,15306;0,30012;-1,5351;0,02114;trying
282;-0,16404;-0,29939;0,00025;-0,01182;-0,08361;-0,20943;-0,06791;0,21952;-0,04754;0,27185;0,05265;-0,35003;-1,62412;-0,08493;john
283;-0,01142;-0,20325;0,64541;-0,03981;0,08256;0,45272;0,02598;-0,13105;0,02153;-0,32963;0,16418;0,28722;2,09768;0,14072;washington
284;0,05272;-0,29435;1,3005;0,14535;-0,07072;0,39572;0,21698;0,20191;0,13718;0,00741;0,09536;0,25996;0,04792;0,18107;canï¿½t
285;-0,22321;-0,79016;0,42357;0,2254;0,22253;0,20442;0,29221;-0,14182;0,46504;-0,10883;0,44589;0,37706;-0,24555;0,15548;crooked
286;0,09302;-0,15815;0,46103;-0,2931;0,05578;0,0326;0,09016;-0,04779;0,03609;0,18027;0,06368;0,05679;-1,24572;-0,02775;numbers
287;0,01998;-0,19114;0,50902;-0,02163;-0,09287;-0,03447;-0,10763;0,53057;-0,14104;-0,03738;-0,09376;0,00819;-0,05499;-0,0466;put
288;-0,02836;-0,34279;0,75611;-0,04904;-0,06707;0,16515;-0,03676;-0,05422;-0,02942;0,00039;-0,21642;-0,32977;-0,5815;0,07609;such
289;0,2077;0,23824;0,08041;-0,25023;-0,1626;-0,06835;-0,06521;-0,27824;-0,01618;0,12065;-0,02063;0,00015;-1,20501;0,03381;already
290;0,52472;0,01891;0,59559;-0,25438;-0,11435;0,05229;0,04533;0,52481;-0,01962;-0,25575;0,04458;-0,1006;-0,86389;0,04962;its
291;-0,26295;0,12253;0,22188;0,04046;-0,26975;0,00264;0,02739;-0,227;0,12549;-0,09705;-0,05717;-0,19056;-1,03861;-0,08061;wonderful
292;-0,03056;-0,80013;0,17965;-0,12187;-0,02723;-0,23944;-0,05507;0,34681;-0,08187;-0,24749;-0,05538;-0,17568;-0,71106;-0,05112;through
293;0,11065;0,01515;0,62335;-0,30829;-0,12529;0,1506;0,04953;0,31003;-0,02451;-0,06318;-0,01304;0,15288;-0,67124;0,02022;doesnï¿½t
294;-0,07404;-0,7759;0,70289;-0,16723;0,10677;0,61712;-0,07986;-0,04973;-0,05067;0,23702;-0,14743;0,16469;-0,74145;0,23819;real
295;0,1464;-1,20012;0,27751;-0,06852;-0,0053;-0,15251;-0,11554;0,24556;-0,11133;-0,09182;-0,05903;-0,11897;0,3241;-0,05485;florida
296;-0,38892;-0,4229;-0,04148;-0,37784;0,00968;-0,05749;0,16599;-0,28904;0,11983;0,47395;0,08034;0,03633;-0,52061;-0,01183;here
297;0,45677;0,73601;0,75004;0,07814;0,13912;0,25447;0,11309;0,43806;0,19647;-0,31422;0,0635;0,0869;0,0354;0,19397;incredible
298;-0,096;0,16428;-0,01185;0,17381;-0,06461;0,05049;0,09013;0,04687;0,19883;-0,1795;-0,02982;-0,0346;0,78051;0,02852;tax
299;-0,12067;-0,1188;0,98836;0,05635;-0,10014;0,22951;0,10484;0,24867;0,06538;-0,23268;0,02383;-0,11256;0,98413;0,10577;same
300;-0,21145;0,41564;0,35351;-0,31478;-0,04321;0,15848;-0,00244;0,48573;0,22464;-0,0486;0,28407;-0,10303;-0,98178;0,07792;comey
301;0,18407;-0,89432;0,84833;0,04573;-0,13913;0,2054;0,0404;0,70073;-0,12581;-0,19214;0,22102;0,06662;-0,05133;0,14873;adam
302;-0,18268;-1,3094;-0,16636;-0,18972;-0,21413;-0,22887;-0,13365;-0,83631;-0,31851;-0,49048;-0,24137;-0,13345;0,05304;-0,11409;full
303;0,17681;-0,36763;0,52048;0,08435;0,01634;0,23833;-0,08787;0,26329;-0,217;0,00119;0,04599;-0,21915;1,07117;0,07454;senator
304;0,26992;-0,15856;0,84007;0,03267;0,37909;0,15845;0,20471;0,21905;0,10795;-0,09529;0,22747;0,24732;0,26117;0,18694;cnn
305;-0,02254;-0,86716;0,7496;-0,12247;-0,29224;0,1;-0,06305;0,05715;0,08273;-0,10386;-0,1402;0,07567;-0,37407;-0,0073;farmers
306;0,25095;0,54403;0,45032;0,11938;-0,12928;0,12711;-0,07333;0,26996;-0,01148;-0,03472;-0,17348;-0,10231;-0,20371;0,08219;office
307;0,13073;0,15377;0,84452;0,15278;0,08322;0,13221;0,21349;0,55836;0,15332;-0,21045;0,20453;-0,02256;0,52286;0,14256;open
308;-0,01908;-0,18781;0,51017;0,12635;-0,03929;0,1183;0,07386;0,1172;0,04888;-0,09834;0,21206;0,11287;-0,20936;0,10878;radical
309;0,17728;-0,72491;0,4421;-0,01954;0,2739;0,33122;0,29382;0,08837;0,43948;-0,05892;0,34364;-0,26338;-0,47886;0,16085;case
310;-0,04704;-1,03246;0,8302;0,15775;0,05739;0,2072;0,25043;0,1018;0,21923;-0,29904;0,26113;0,17899;-0,35383;0,11407;federal
311;-0,02983;0,33108;0,50672;-0,18571;0,03278;0,23791;0,00541;0,11588;-0,04442;-0,03806;0,00464;-0,25816;1,66299;0,04641;happy
312;-0,16357;0,49744;0,63797;-0,21022;-0,16952;0,18973;-0,1309;0,37877;-0,18102;0,00819;-0,12081;0,05621;-0,75468;0,09587;give
313;-0,11827;-1,07319;0,20789;-0,26996;-0,19709;-0,04865;-0,0775;-0,6648;-0,19396;-0,25141;-0,0904;-0,08114;-0,50745;-0,09696;thing
314;-0,27752;-1,08077;0,29142;0,16935;0,04622;0,257;0,2275;0,54102;0,15504;-0,13591;0,03045;0,23942;1,61646;0,14198;iran
315;-0,33936;0,61683;0,71872;0,06834;-0,15806;0,09191;0,03402;-0,30174;0,15016;-0,25812;-0,06313;-0,09948;-1,23259;0,02962;government
316;0,25364;-1,34493;1,38976;-0,17437;0,32722;0,16789;0,5688;0,03306;0,62053;-0,18034;0,47245;-0,0052;2,36621;0,25788;joe
317;0,19477;-0,64879;0,85355;0,00536;0,12726;0,41849;0,19053;0,21063;0,14376;-0,14999;0,15367;0,3163;0,99709;0,1988;both
318;-0,34059;-0,54637;0,46137;-0,02131;-0,05043;-0,0249;-0,02728;-0,45001;-0,04646;0,09044;-0,06712;0,19126;0,30603;-0,02261;vets
319;-0,02165;0,11891;0,25565;-0,07214;-0,0593;-0,05736;-0,09207;-0,05964;-0,11342;-0,10742;-0,15468;-0,02642;2,31525;0,00303;believe
320;0,05232;-0,07554;0,73604;-0,24175;0,13323;0,07996;0,27355;0,13344;0,21613;-0,20578;-0,01752;0,0451;0,11866;0,11803;presidential
321;0,02649;-0,1431;0,60383;0,1024;-0,21549;-0,11927;-0,13536;-0,54955;-0,13876;0,21017;-0,22573;-0,24747;-1,82569;-0,20129;donald
322;0,3068;-0,27879;0,61673;0,02483;-0,17692;0,18522;-0,09917;0,18769;-0,26006;0,09831;-0,15427;0,25554;0,00633;0,11738;continue
323;0,17891;0,00464;0,57054;-0,05251;0,0053;0,12019;0,13453;0,25436;0,15465;0,04898;0,17118;-0,04424;-0,82862;0,09263;may
324;0,01204;0,07577;-0,29693;0,19273;-0,06028;-0,2856;-0,15086;-0,01616;-0,09181;-0,71241;-0,06782;0,29651;0,84011;-0,1009;carolina
325;-0,11955;0,04918;0,61086;0,19423;0,17063;0,29192;0,20179;0,166;0,22972;-0,17768;0,21475;-0,09014;-0,86927;0,14562;everyone
326;-0,07928;-1,32817;0,27028;-0,31711;0,00419;0,08688;0,09509;0,00745;0,03117;-0,15037;0,16028;-0,00294;-1,4253;0,13497;ukraine
327;-0,0507;0,00479;0,4509;-0,18894;-0,0698;0,08656;-0,09459;0,07518;-0,05448;-0,01954;0,023;-0,35635;-0,82773;-0,06216;anything
328;-0,14949;0,18446;0,14568;0,08168;-0,21066;0,09382;-0,16863;0,14524;-0,27396;-0,12778;-0,22374;-0,06402;-1,0209;0,04176;tremendous
329;-0,24603;0,7588;0,78671;-0,18588;-0,24741;-0,06978;-0,00019;0,27126;-0,07297;-0,60388;-0,04232;-0,12445;0,47758;-0,03889;off
330;-0,24677;0,7442;0,66744;-0,04856;-0,21285;-0,07996;-0,04135;-0,34964;-0,07278;-0,2192;-0,11058;-0,25746;0,66764;-0,11848;during
331;-0,03062;-0,26525;0,42286;0,09627;-0,27752;0,02722;-0,1428;0,07923;-0,10095;-0,1876;-0,0629;-0,10004;-1,46174;-0,11905;does
332;-0,57125;-0,41594;-0,19784;-0,29878;-0,25915;-0,24903;-0,06198;-0,30186;0,02526;0,29644;0,02794;-0,27444;-0,38358;-0,21303;family
333;0,25409;-0,29293;1,04908;-0,06608;0,14599;0,45887;0,08661;0,49159;0,01182;0,36064;0,10716;-0,03978;0,6138;0,13322;place
334;0,13856;-0,65092;0,7616;0,00609;0,02644;0,17249;0,28142;0,4668;0,47278;-0,24527;0,26577;-0,17426;1,26182;0,1405;2020
335;-0,25604;-0,61246;0,09853;-0,44113;0,24505;0,17488;0,26436;0,22963;0,26674;-0,02066;0,23138;-0,07731;-0,1856;0,09163;gopchairwoman
336;0,21916;0,44223;0,12761;-0,03284;-0,07607;0,14949;0,04366;0,22441;0,16842;-0,05675;0,10731;-0,05269;1,61767;0,02258;read
337;0,22221;-0,0673;0,55282;-0,03309;-0,04364;0,2781;-0,08822;0,62824;-0,12361;-0,46669;0,05044;-0,15272;2,14078;0,07052;thatï¿½s
338;0,04508;0,07834;0,47601;-0,01208;0,0666;0,31139;0,10737;0,58768;0,08476;0,22329;0,04562;0,15978;-0,36958;0,17566;nation
339;0,31098;0,04363;0,90173;0,0442;-0,06935;0,08857;0,10755;0,34561;0,20209;0,2933;0,03076;-0,05178;0,23539;0,07624;yet
340;-0,00901;0,38808;0,08362;0,25085;-0,02018;0,45259;-0,00702;0,43154;-0,1076;-0,45579;0,05248;-0,19408;1,49742;0,13462;protect
341;0,04406;-0,87446;0,18035;-0,19;-0,37543;-0,06836;-0,22232;-0,09807;-0,4636;-0,29109;-0,27437;0,10411;0,43786;-0,01669;despite
342;-0,21859;-0,55393;0,81467;-0,15843;-0,16828;0,2488;-0,022;0,12761;-0,0311;-0,63129;-0,22288;-0,00949;0,60537;0,02317;happen
343;0,12596;-0,18189;0,00428;0,1841;-0,21086;0,01606;-0,06794;0,27163;0,00074;-0,00431;-0,06202;0,32098;-0,64555;0,10994;russian
